row Id,file Id,Record_Type,State,Buy_Sell,Quantity,Instrument_Code,ISIN_Code,Sedol_Code,Exchange_Id,Gross_Price,Net_Net_Price,Gross_Consideration,Net_Net_Consideration,Settlement_Consideration,Counterparty,Trade_Date,Trade_Time,Trade_Id,Version_Number,Settlement_Date,Dealt_Ccy,Settlement_Ccy,Dealt_To_Settlement_Rate,Dealing_Capacity,Order_Id,Entered_By,Exchange_Trade_Code,Book_Id,Trader,Accrued_Days,Accrued_Interest,Trade_Flags,Sub_Account,Commission,Market_Charges,Brokerage,Stamp_Duty,PTM_Levy,Oasys_Ref,Notes,Bo_Counterparty,BO_Sub_Account,BO_Book_Id,Book_Settlement_Model,Cpty_Book_Id,BO_Cpty_Book_Id,Entered_By_User_Group,BO_Entered_By_User_Group,BO_Counterparty_CREF,BO_Counterparty_CRF2,Instrument_Id,Counterparty_Id,Account_Id,Entered_Date,Entered_Time,Business_Transaction,Commission_Type,Commission_Value,Trading_Entity_ID,Instrument_Description,Epic_Code,Counterparty_Description,Counterparty_Type,Country_Of_Domicile,Amended_Date,Amended_Time,Sales_Credit,Markup,Facilitation,Dealt_Price,Group_Id,Net_Price,Net_Consideration,Business_Transaction_Description,BO_Order_Counterparty,Order_Counterparty,BO_Order_Counterparty_CREF,BO_Order_Counterparty_CREF2,Charge_Name_1,Charge_Amount_1,Charge_Inclusive_1,Charge_Currency_1,Charge_Currency_Amount_1,Charge_Name_2,Charge_Amount_2,Charge_Inclusive_2,Charge_Currency_2,Charge_Currency_Amount_2,Charge_Name_3,Charge_Amount_3,Charge_Inclusive_3,Charge_Currency_3,Charge_Currency_Amount_3,Charge_Name_4,Charge_Amount_4,Charge_Inclusive_4,Charge_Currency_4,Charge_Currency_Amount_4,Charge_Name_5,Charge_Amount_5,Charge_Inclusive_5,Charge_Currency_5,Charge_Currency_Amount_5,Charge_Name_6,Charge_Amount_6,Charge_Inclusive_6,Charge_Currency_6,Charge_Currency_Amount_6,Charge_Name_7,Charge_Amount_7,Charge_Inclusive_7,Charge_Currency_7,Charge_Currency_Amount_7,Charge_Name_8,Charge_Amount_8,Charge_Inclusive_8,Charge_Currency_8,Charge_Currency_Amount_8,Charge_Name_9,Charge_Amount_9,Charge_Inclusive_9,Charge_Currency_9,Charge_Currency_Amount_9,Instrument_To_Dealt_Rate,Trade_Date Time,Counterparty_BIC_Code,BO_User,BO_State,Charge_Name_10,Charge_Amount_10,Charge_Inclusive_10,Charge_Currency_10,Charge_Currency_Amount_10,Charge_Name_11,Charge_Amount_11,Charge_Inclusive_11,Charge_Currency_11,Charge_Currency_Amount_11,Charge_Name_12,Charge_Amount_12,Charge_Inclusive_12,Charge_Currency_12,Charge_Currency_Amount_12,Charge_Name_13,Charge_Amount_13,Charge_Inclusive_13,Charge_Currency_13,Charge_Currency_Amount_13,Charge_Name_14,Charge_Amount_14,Charge_Inclusive_14,Charge_Currency_14,Charge_Currency_Amount_14,Charge_Name_15,Charge_Amount_15,Charge_Inclusive_15,Charge_Currency_15,Charge_Currency_Amount_15,Dealt_Price_Type,BO_Sub_Account_CREF,BO_Sub_Account_CRF2,Trader_Ref,Execution_Venue,Order_Price_Type,Link_Reference,BO_Clearing_Service_Id,Representative_Id,Investor_Id,Exchange_Account_Id,Official_Place_Of_Listing,Listing_Exchange_Id,Reporting_Exchange_Id,Basket_Id,Entered_Dealt_To_Settlement_Rate,Entered_Dealt_To_Settlement_Sense,Entered_Instrument_To_Dealt_Rate,Entered_Instrument_To_Dealt_Sense,Order_Entry_Type,Payment_Method_Id,BO_Instrument_Code_1,Riskless_Flag,Counterparty_Contact,BO_Instrument_Code_2,Original_Counterparty,BO_Original_Counterparty,BO_Original_Counterparty_CREF,BO_Original_Counterparty_CREF2,table Report File
1760130,8129,M,I,B,108,TRE.MA,ES0178165017,B16FTB9,MAD,29.66,29.66444,3203.28,3203.76,3203.76,MSALGO,20170804,09:41:54,00028316515TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.48,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:41:54,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:41:54,0,0,0,29.66,,29.66444,3203.76,Broker fill,,ESIBL,,,BROKERAGE,0.479999989,Y,EUR,0.48,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:41:54.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760131,8129,M,I,B,100,TRE.MA,ES0178165017,B16FTB9,MAD,29.665,29.6694,2966.5,2966.94,2966.94,MSALGO,20170804,09:41:54,00028316516TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.44,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:41:54,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:41:54,0,0,0,29.665,,29.6694,2966.94,Broker fill,,ESIBL,,,BROKERAGE,0.439999998,Y,EUR,0.44,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:41:54.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760132,8129,M,I,B,293,TRE.MA,ES0178165017,B16FTB9,MAD,29.64,29.64444,8684.52,8685.82,8685.82,MSALGO,20170804,09:42:03,00028316517TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,1.3,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:42:03,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:42:03,0,0,0,29.64,,29.64444,8685.82,Broker fill,,ESIBL,,,BROKERAGE,1.299999952,Y,EUR,1.3,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:42:03.485000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760133,8129,M,I,B,159,TRE.MA,ES0178165017,B16FTB9,MAD,29.625,29.62947,4710.38,4711.09,4711.09,MSALGO,20170804,09:46:13,00028316518TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.71,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:46:13,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:46:13,0,0,0,29.625,,29.62947,4711.09,Broker fill,,ESIBL,,,BROKERAGE,0.709999979,Y,EUR,0.71,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:46:13.090000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760134,8129,M,I,B,110,TRE.MA,ES0178165017,B16FTB9,MAD,29.615,29.61946,3257.65,3258.14,3258.14,MSALGO,20170804,09:49:16,00028316519TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.49,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:49:16,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:49:16,0,0,0,29.615,,29.61946,3258.14,Broker fill,,ESIBL,,,BROKERAGE,0.49000001,Y,EUR,0.49,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:49:16.697000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760135,8129,M,I,B,94,TRE.MA,ES0178165017,B16FTB9,MAD,29.635,29.63947,2785.69,2786.11,2786.11,MSALGO,20170804,09:49:31,00028316520TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.42,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:49:31,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:49:31,0,0,0,29.635,,29.63947,2786.11,Broker fill,,ESIBL,,,BROKERAGE,0.419999987,Y,EUR,0.42,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:49:31.726000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760136,8129,M,I,B,92,TRE.MA,ES0178165017,B16FTB9,MAD,29.635,29.63946,2726.42,2726.83,2726.83,MSALGO,20170804,09:49:51,00028316521TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.41,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:49:51,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:49:51,0,0,0,29.635,,29.63946,2726.83,Broker fill,,ESIBL,,,BROKERAGE,0.409999996,Y,EUR,0.41,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:49:51.785000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760137,8129,M,I,B,62,TRE.MA,ES0178165017,B16FTB9,MAD,29.63,29.63452,1837.06,1837.34,1837.34,MSALGO,20170804,09:50:40,00028316522TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.28,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:50:41,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:50:41,0,0,0,29.63,,29.63452,1837.34,Broker fill,,ESIBL,,,BROKERAGE,0.280000001,Y,EUR,0.28,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:50:40.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760138,8129,M,I,B,76,TRE.MA,ES0178165017,B16FTB9,MAD,29.635,29.63947,2252.26,2252.6,2252.6,MSALGO,20170804,09:50:41,00028316523TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.34,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:50:41,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:50:41,0,0,0,29.635,,29.63947,2252.6,Broker fill,,ESIBL,,,BROKERAGE,0.340000004,Y,EUR,0.34,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:50:41.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760139,8129,M,I,B,101,TRE.MA,ES0178165017,B16FTB9,MAD,29.61,29.61446,2990.61,2991.06,2991.06,MSALGO,20170804,09:50:49,00028316524TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.45,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:50:49,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:50:49,0,0,0,29.61,,29.61446,2991.06,Broker fill,,ESIBL,,,BROKERAGE,0.449999988,Y,EUR,0.45,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:50:49.276000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760140,8129,M,I,B,116,TRE.MA,ES0178165017,B16FTB9,MAD,29.61,29.61448,3434.76,3435.28,3435.28,MSALGO,20170804,09:50:49,00028316525TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.52,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:50:49,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:50:49,0,0,0,29.61,,29.61448,3435.28,Broker fill,,ESIBL,,,BROKERAGE,0.519999981,Y,EUR,0.52,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:50:49.276000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760141,8129,M,I,B,22,TRE.MA,ES0178165017,B16FTB9,MAD,29.61,29.61455,651.42,651.52,651.52,MSALGO,20170804,09:50:49,00028316526TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.1,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:50:49,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:50:49,0,0,0,29.61,,29.61455,651.52,Broker fill,,ESIBL,,,BROKERAGE,0.100000001,Y,EUR,0.1,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:50:49.276000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760142,8129,M,I,B,54,TRE.MA,ES0178165017,B16FTB9,MAD,29.625,29.62944,1599.75,1599.99,1599.99,MSALGO,20170804,09:51:12,00028316527TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.24,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:51:12,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:51:12,0,0,0,29.625,,29.62944,1599.99,Broker fill,,ESIBL,,,BROKERAGE,0.239999995,Y,EUR,0.24,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:51:12.000000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,XMCE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760143,8129,M,I,B,287,TRE.MA,ES0178165017,B16FTB9,MAD,29.605,29.60942,8496.64,8497.91,8497.91,MSALGO,20170804,09:53:45,00028316528TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,1.27,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:53:45,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:53:45,0,0,0,29.605,,29.60942,8497.91,Broker fill,,ESIBL,,,BROKERAGE,1.269999981,Y,EUR,1.27,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:53:45.280000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,BATE,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760144,8129,M,I,B,167,TRE.MA,ES0178165017,B16FTB9,MAD,29.605,29.60943,4944.04,4944.78,4944.78,MSALGO,20170804,09:53:45,00028316529TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.74,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:53:45,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:53:45,0,0,0,29.605,,29.60943,4944.78,Broker fill,,ESIBL,,,BROKERAGE,0.74000001,Y,EUR,0.74,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:53:45.280000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760145,8129,M,I,B,116,TRE.MA,ES0178165017,B16FTB9,MAD,29.6,29.60448,3433.6,3434.12,3434.12,MSALGO,20170804,09:53:45,00028316530TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.52,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:53:45,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:53:45,0,0,0,29.6,,29.60448,3434.12,Broker fill,,ESIBL,,,BROKERAGE,0.519999981,Y,EUR,0.52,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:53:45.303000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760146,8129,M,I,B,270,TRE.MA,ES0178165017,B16FTB9,MAD,29.6,29.60444,7992,7993.2,7993.2,MSALGO,20170804,09:53:45,00028316531TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,1.2,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:53:45,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:53:45,0,0,0,29.6,,29.60444,7993.2,Broker fill,,ESIBL,,,BROKERAGE,1.200000048,Y,EUR,1.2,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:53:45.303000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,TRQX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
1760147,8129,M,I,B,22,TRE.MA,ES0178165017,B16FTB9,MAD,29.58,29.58455,650.76,650.86,650.86,MSALGO,20170804,09:53:45,00028316532TRLO0-1,1,20170808,EUR,EUR,1,A,00001695353ORLO0,EXPRESS,,OMAR,EXPRESS,0,0, AT AT ,,0,0,0.1,0,0,,,,,OMAR,,,,,,,,47967CL,26880CL,,20170804,09:53:45,BE,FIXED_AMOUNT,0,EXIE,TECNICAS REUNIDAS S.A.,TRE,Morgan Stanley - ALGO ORDERS,M,,20170804,09:53:45,0,0,0,29.58,,29.58455,650.86,Broker fill,,ESIBL,,,BROKERAGE,0.100000001,Y,EUR,0.1,COMMISSION,0,Y,EUR,0,MARKETCHARGE,0,Y,EUR,0,MARKUP,0,Y,EUR,0,SALESCREDIT,0,Y,EUR,0,commission,0,Y,EUR,0,,0, ,,0,,0, ,,0,,0, ,,0,1,20170804 09:53:45.664000 +0100s,,,I,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,,0, ,,0,G,,,,CHIX,MKT,,UNIVERSAL,,,,BMEX,MAD,MAD,,1,M,1,M,E,A,,N,,,,,,,System.Data.Entity.DynamicProxies.tableReportFile_97655A83ACD20E16DD50672A50CB6EB40BC83AD923EB70B8B105F99C5504B07D
